50,0.7906,0.352
100,0.7847,0.497
150,0.7828,0.564667
200,0.78205,0.609
250,0.78456,0.634
300,0.784433,0.650667
350,0.784086,0.666571
400,0.783825,0.6795
450,0.784867,0.691556
500,0.78494,0.7024
