50,0.9514,0.192,0
100,0.9511,0.501,0
150,0.952933,0.637333,0
200,0.9531,0.7045,0.01
250,0.95392,0.7452,0
300,0.9535,0.786667,0.02
350,0.954143,0.810286,0.03
400,0.95375,0.82875,0.02
450,0.953667,0.844889,0.01
500,0.95264,0.8504,0.03
550,0.953327,0.863091,0.04
600,0.953733,0.872,0.04
650,0.953077,0.876615,0.02
700,0.9533,0.881857,0.07
750,0.953347,0.8876,0.06
800,0.9542,0.892625,0.04
850,0.953082,0.895412,0.01
900,0.953767,0.898333,0.03
950,0.953421,0.901789,0.01
1000,0.95311,0.9018,0.03
