50,0.9532,0.638,0
100,0.9521,0.794,0
150,0.952133,0.840667,0.01
200,0.9531,0.859,0
250,0.95312,0.8728,0.01
300,0.953433,0.886,0.03
350,0.953143,0.895714,0.08
400,0.95305,0.9055,0.02
450,0.953089,0.910222,0.03
500,0.95338,0.9142,0.01
550,0.953491,0.918909,0.06
600,0.953733,0.922167,0.06
650,0.953692,0.924,0.06
700,0.953514,0.927714,0.06
750,0.9536,0.93,0.05
800,0.953838,0.932125,0.05
850,0.953659,0.932588,0.07
900,0.953644,0.933,0.06
950,0.953716,0.935053,0.08
1000,0.9537,0.935,0.08
