50,0.995,0.696,0.09
100,0.9957,0.8,0.21
150,0.996133,0.8,0.45
200,0.9962,0.806,0.5
250,0.9962,0.96,0.59
300,0.996067,0.933333,0.85
350,0.996029,0.914286,1.04
400,0.996125,0.9,1.36
450,0.9962,0.977778,1.28
500,0.9964,0.96,1.81
550,0.996309,0.945455,2.17
600,0.996483,0.933333,2.82
650,0.996569,0.984,2.87
700,0.996586,0.971429,3.34
750,0.996653,0.96,3.92
800,0.996663,0.95,4.83
850,0.996706,0.986824,4.89
900,0.996733,0.977778,5.51
950,0.996768,0.968421,6.16
1000,0.99679,0.9604,7.28
