50,0.8262,0,0
100,0.7742,0,0.05
150,0.776333,0.176,0.07
200,0.77615,0.354,0.04
250,0.77752,0.3248,0.1
300,0.7774,0.350667,0.11
350,0.775943,0.448,0.19
400,0.77585,0.508,0.27
450,0.776044,0.508444,0.27
500,0.77608,0.5416,0.41
550,0.776491,0.545455,0.47
600,0.7765,0.542,0.54
650,0.776138,0.541538,0.63
700,0.776214,0.568571,0.7
750,0.776,0.586133,0.78
800,0.7763,0.603,0.91
850,0.776329,0.620706,1.01
900,0.776211,0.626222,1.07
950,0.7762,0.631579,1.24
1000,0.77589,0.6404,1.35
