50,0.9514,0,0
100,0.9511,0,0
150,0.952933,0.0106667,0.02
200,0.9531,0.118,0
250,0.95392,0.1936,0.01
300,0.9535,0.344,0
350,0.954143,0.451429,0.03
400,0.95375,0.506,0.01
450,0.953667,0.528889,0.01
500,0.95264,0.5088,0.03
550,0.953327,0.527273,0
600,0.953733,0.582667,0.03
650,0.953077,0.635692,0.03
700,0.9533,0.656,0.01
750,0.953347,0.680533,0.01
800,0.9542,0.7045,0
850,0.953082,0.716235,0.03
900,0.953767,0.716444,0.02
950,0.953421,0.723789,0.01
1000,0.95311,0.7248,0.03
